DATAID,NAME,path,Subtype,VALSTR
174642874,00265-OM-400054-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-400054,Folder,
174830879,MEC 0769 (JDE 400054) Change Order 01 - Tetranex Solutions - EP Services.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-400054:00265-OM-400054-001,Document,
174830977,MEC 0769 (JDE 400054) Change Order 01 - Tetranex Solutions - Schedule A - Contract Pricing Rev. 1.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-400054:00265-OM-400054-001,Document,
174830979,DRAFT MEC 0769 (JDE 400054) Change Order 01 - Tetranex Solutions - EP Services.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-400054:00265-OM-400054-001,Document,
171685818,00273-OM-400049,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,400049
171686218,00273-OM-400049-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
172741021,T&T MCC 400049.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-000,Document,
173482944,00273-OM-400049-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
173789345,T&T CO 400049_1.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-001,Document,
174106975,00273-OM-400049-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
174533689,T&T CO 400049_2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-002,Document,
186603777,00273-OM-400049-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
186827917,T&T Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-003,Document,
186918762,T&T Change Order 400049_3.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-003,Document,
188116492,00273-OM-400049-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
188137130,MCC Mechanical Rates - Current2015.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-004,Document,
188329552,T&T CO400049_4 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-004,Document,
192268199,00273-OM-400049-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049,Folder,
192271198,Blended Mechanical Rates 250815- .pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-005,Document,
192418454,T&T CO400049_005 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400049:00273-OM-400049-005,Document,
171686240,00273-OM-400053,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,400053
171686427,00273-OM-400053-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400053,Folder,
171709753,MEC 0788_0 Tetranex FCCL Executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400053:00273-OM-400053-000,Document,
171758110,400053 - Tetranex.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400053:00273-OM-400053-000,Document,
171686302,00273-OM-400042,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,400042
171685189,00273-OM-400042-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
172614629,Bonnyville MCC400042.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-000,Document,
172675348,RD5743500C_EN_170976_3563_373.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-000,Document,
174104902,00273-OM-400042-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
174509947,BWL CO400042_1 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-001,Document,
175398453,00273-OM-400042-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
175396842,Table 4 - Cut & Cap Unit Rates.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-002,Document,
175430855,BWL CO 400042_2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-002,Document,
175827176,00273-OM-400042-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
175898567,BWL CO 400042_3.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-003,Document,
176671861,00273-OM-400042-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
176713526,BWL 400042_4.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-004,Document,
180166721,00273-OM-400042-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
180205695,BWL CO 400042_5.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-005,Document,
180650494,00273-OM-400042-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
180649833,Cut & Cap Unit Rates v5.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-006,Document,
180654809,BWL CO Draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-006,Document,
186601399,00273-OM-400042-007,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
186606675,BWL Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-007,Document,
186994691,BWL Change Order 400032_7.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-007,Document,
188112800,00273-OM-400042-008,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
188133448,MCC Mechanical Rates - Current2015.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-008,Document,
188332712,BWL CO400042_8 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-008,Document,
192257065,00273-OM-400042-009,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042,Folder,
192263187,Blended Mechanical Rates 250815- .pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-009,Document,
192418162,BVW CO400042_009 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400042:00273-OM-400042-009,Document,
171686554,00273-OM-400037,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,400037
171686904,00273-OM-400037-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
171706226,Silver Sign 400037.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-000,Document,
172690598,Silver MCC 400037 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-000,Document,
174672287,00273-OM-400037-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
174705214,Silver Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-001,Document,
174710107,Silver CO 400037_1.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-001,Document,
184467508,00273-OM-400037-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
184475238,Req.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-002,Document,
184475740,Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-002,Document,
186083828,00273-OM-400037-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
186083831,Silver Table 1.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-003,Document,
186131663,Silver Change Order 400037_3.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-003,Document,
186278436,00273-OM-400037-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
186833153,Silver Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-004,Document,
186837866,Silver Change Order 400037_4.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-004,Document,
188635455,00273-OM-400037-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
188690445,Civil Concrete.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-005,Document,
188797354,Silver CO400037_005 & 006executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-005,Document,
188702226,00273-OM-400037-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
188795654,Silver CO400037_005 & 006executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-006,Document,
192251964,00273-OM-400037-007,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037,Folder,
192263679,blended 08252015 Civil Concrete.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-007,Document,
192495197,Silver Concrete CO400037_007 executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400037:00273-OM-400037-007,Document,
171686906,00273-OM-400039,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,400039
171686558,00273-OM-400039-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039,Folder,
172859089,Donald Rigging MCC 400039.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-000,Document,
174158305,Donald Rigging Table 1 & 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-000,Document,
174320727,00273-OM-400039-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039,Folder,
174376632,Donald Rigging Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-001,Document,
174481531,Donald Rigging CO.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-001,Document,
177031592,00273-OM-400039-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039,Folder,
177038126,Donald Table 1.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-002,Document,
177038242,Donald Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-002,Document,
177064276,Donald Change Order 400039_2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-002,Document,
180830737,00273-OM-400039-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039,Folder,
180971922,Donald CO 400039_3.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-003,Document,
184279365,00273-OM-400039-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039,Folder,
184270289,RFI.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-004,Document,
184270293,Table 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-400039:00273-OM-400039-004,Document,
